price,rooms,bathrooms,sizem2,eixample,ciutat_vella,gracia,horta_guinardo,les_corts,nou_barris,sant_andreu,sant_marti,sants_montjuic
1350,3,2,100,0,0,0,0,1,0,0,0,0
1150,3,2,75,0,1,0,0,0,0,0,0,0
1100,1,1,52,0,1,0,0,0,0,0,0,0
989,3,2,90,1,0,0,0,0,0,0,0,0
2450,3,2,110,1,0,0,0,0,0,0,0,0
1750,2,2,75,1,0,0,0,0,0,0,0,0
1100,2,1,75,1,0,0,0,0,0,0,0,0
750,1,1,45,0,1,0,0,0,0,0,0,0
990,2,1,85,1,0,0,0,0,0,0,0,0
555,1,1,52,0,1,0,0,0,0,0,0,0
1040,3,1,65,0,0,0,0,0,0,0,0,0
1490,4,2,140,0,0,1,0,0,0,0,0,0
1000,4,1,90,1,0,0,0,0,0,0,0,0
900,2,2,70,0,1,0,0,0,0,0,0,0
1850,2,2,80,1,0,0,0,0,0,0,0,0
1850,2,2,120,1,0,0,0,0,0,0,0,0
1800,3,3,175,1,0,0,0,0,0,0,0,0
7500,3,3,129,1,0,0,0,0,0,0,0,0
2490,2,3,135,1,0,0,0,0,0,0,0,0
1200,3,2,99,0,0,1,0,0,0,0,0,0
2265,3,2,90,1,0,0,0,0,0,0,0,0
1000,2,1,50,0,1,0,0,0,0,0,0,0
1200,3,1,72,0,0,0,1,0,0,0,0,0
1250,2,1,70,0,0,0,1,0,0,0,0,0
850,2,1,55,0,0,1,0,0,0,0,0,0
1600,2,1,58,1,0,0,0,0,0,0,0,0
1100,1,1,40,0,1,0,0,0,0,0,0,0
1100,2,1,75,0,0,0,0,0,0,1,0,0
15000,5,4,620,0,0,0,0,0,0,0,0,0
1000,1,1,73,0,1,0,0,0,0,0,0,0
890,3,1,78,0,1,0,0,0,0,0,0,0
975,3,1,78,1,0,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1000,1,1,70,0,1,0,0,0,0,0,0,0
1200,3,1,80,0,0,0,0,0,0,0,1,0
925,2,1,50,0,0,1,0,0,0,0,0,0
2400,5,3,225,0,0,0,1,0,0,0,0,0
900,1,1,40,1,0,0,0,0,0,0,0,0
850,3,1,70,0,0,0,0,0,0,0,0,0
1100,1,1,57,1,0,0,0,0,0,0,0,0
1800,2,2,70,0,1,0,0,0,0,0,0,0
1350,3,2,80,0,1,0,0,0,0,0,0,0
2800,2,2,66,1,0,0,0,0,0,0,0,0
650,1,1,35,0,1,0,0,0,0,0,0,0
1000,3,1,60,1,0,0,0,0,0,0,0,0
700,3,1,65,0,1,0,0,0,0,0,0,0
1400,2,1,69,1,0,0,0,0,0,0,0,0
1250,2,1,60,0,0,0,0,0,0,0,0,1
1200,4,1,75,0,1,0,0,0,0,0,0,0
1100,4,1,85,0,0,1,0,0,0,0,0,0
1699,4,2,108,1,0,0,0,0,0,0,0,0
1200,4,2,100,0,0,1,0,0,0,0,0,0
980,2,1,73,1,0,0,0,0,0,0,0,0
1000,3,1,85,0,0,0,0,0,0,0,1,0
2500,2,2,90,0,0,0,0,0,0,0,0,0
1190,2,1,50,0,0,1,0,0,0,0,0,0
1400,2,1,69,1,0,0,0,0,0,0,0,0
750,2,1,60,1,0,0,0,0,0,0,0,0
4000,4,3,190,0,0,0,0,0,0,0,0,0
925,3,1,74,1,0,0,0,0,0,0,0,0
1800,2,1,75,1,0,0,0,0,0,0,0,0
1400,2,1,65,1,0,0,0,0,0,0,0,0
1250,2,1,40,0,1,0,0,0,0,0,0,0
2250,2,2,110,0,0,0,0,0,0,0,0,0
600,1,1,34,0,1,0,0,0,0,0,0,0
4300,2,2,120,0,0,0,0,0,0,0,0,0
1125,1,1,45,0,0,0,0,0,0,0,0,0
950,3,1,80,0,0,0,0,0,0,0,0,1
950,1,1,50,0,0,0,0,0,0,0,0,0
900,1,1,49,0,1,0,0,0,0,0,0,0
895,1,1,50,0,0,1,0,0,0,0,0,0
1200,3,2,96,0,0,0,0,0,1,0,0,0
675,2,1,53,0,0,0,1,0,0,0,0,0
840,2,1,55,0,0,0,0,0,0,0,1,0
822,2,1,49,0,0,0,0,1,0,0,0,0
750,2,1,53,0,0,0,0,0,0,0,0,1
790,1,1,40,0,1,0,0,0,0,0,0,0
650,1,1,27,0,1,0,0,0,0,0,0,0
1000,1,1,32,0,1,0,0,0,0,0,0,0
900,1,1,55,0,0,0,0,0,0,0,0,0
1200,1,1,57,0,1,0,0,0,0,0,0,0
870,3,1,100,0,0,0,0,0,0,0,1,0
1300,3,2,98,1,0,0,0,0,0,0,0,0
1325,2,1,60,0,0,1,0,0,0,0,0,0
925,1,1,74,0,0,1,0,0,0,0,0,0
880,3,1,62,1,0,0,0,0,0,0,0,0
1200,4,2,150,0,1,0,0,0,0,0,0,0
980,2,1,65,0,0,0,0,0,0,0,0,1
1100,3,1,95,0,0,0,1,0,0,0,0,0
1300,1,1,45,0,1,0,0,0,0,0,0,0
775,1,1,49,0,0,0,0,0,0,0,0,0
650,1,1,39,0,1,0,0,0,0,0,0,0
1700,3,2,92,1,0,0,0,0,0,0,0,0
1250,1,1,67,0,1,0,0,0,0,0,0,0
1050,2,1,70,0,0,0,0,0,0,0,1,0
800,2,1,58,1,0,0,0,0,0,0,0,0
950,1,1,70,0,0,0,0,0,0,0,0,1
3000,2,2,110,0,0,0,0,0,0,0,0,0
2150,2,1,80,0,1,0,0,0,0,0,0,0
2800,3,2,140,0,0,1,0,0,0,0,0,0
1028,3,1,70,1,0,0,0,0,0,0,0,0
2500,2,1,196,0,1,0,0,0,0,0,0,0
850,2,1,70,0,0,0,0,0,0,0,0,1
3000,4,3,190,1,0,0,0,0,0,0,0,0
1000,1,1,42,0,0,0,0,0,0,0,0,0
1800,2,2,90,1,0,0,0,0,0,0,0,0
899,1,1,55,0,0,0,0,0,0,0,0,0
1150,3,1,83,1,0,0,0,0,0,0,0,0
800,2,1,79,0,1,0,0,0,0,0,0,0
950,2,1,54,0,0,1,0,0,0,0,0,0
850,2,1,55,0,0,0,0,0,0,0,1,0
750,1,1,31,0,1,0,0,0,0,0,0,0
1200,2,1,56,1,0,0,0,0,0,0,0,0
850,3,2,98,0,0,0,0,0,0,1,0,0
1250,2,1,57,0,0,0,0,0,0,0,1,0
750,2,1,41,0,1,0,0,0,0,0,0,0
1100,3,1,95,1,0,0,0,0,0,0,0,0
1950,3,2,103,0,1,0,0,0,0,0,0,0
2190,4,2,179,0,0,0,0,0,0,0,0,0
1250,2,2,80,1,0,0,0,0,0,0,0,0
950,3,1,70,1,0,0,0,0,0,0,0,0
1370,2,1,88,1,0,0,0,0,0,0,0,0
2800,3,2,109,1,0,0,0,0,0,0,0,0
800,1,1,59,0,1,0,0,0,0,0,0,0
1650,1,1,68,0,0,0,0,0,0,0,0,0
625,2,1,50,0,1,0,0,0,0,0,0,0
1350,2,1,60,1,0,0,0,0,0,0,0,0
750,2,1,65,0,0,1,0,0,0,0,0,0
790,1,1,50,0,0,0,0,1,0,0,0,0
900,1,1,90,0,0,0,0,0,0,0,1,0
1800,3,2,120,0,1,0,0,0,0,0,0,0
1200,4,2,100,1,0,0,0,0,0,0,0,0
1175,3,2,80,1,0,0,0,0,0,0,0,0
850,2,1,60,0,0,1,0,0,0,0,0,0
1750,2,2,95,0,1,0,0,0,0,0,0,0
2600,3,2,140,0,0,0,0,0,0,0,0,0
1000,4,2,85,0,0,0,0,1,0,0,0,0
1181,4,2,103,1,0,0,0,0,0,0,0,0
1500,2,1,68,0,0,1,0,0,0,0,0,0
1500,1,1,55,1,0,0,0,0,0,0,0,0
975,3,1,77,0,1,0,0,0,0,0,0,0
1000,3,1,100,0,0,0,1,0,0,0,0,0
690,2,1,55,0,0,1,0,0,0,0,0,0
1895,3,2,166,0,0,0,0,1,0,0,0,0
1300,2,1,155,0,0,0,0,0,0,0,1,0
900,3,1,69,0,0,0,0,0,0,0,0,1
850,3,1,77,0,0,0,0,0,0,0,1,0
750,2,1,50,0,1,0,0,0,0,0,0,0
850,2,1,52,0,0,1,0,0,0,0,0,0
1150,3,1,74,1,0,0,0,0,0,0,0,0
1235,2,1,57,1,0,0,0,0,0,0,0,0
1325,3,2,88,0,0,0,0,0,0,0,0,0
842,3,1,61,0,0,0,1,0,0,0,0,0
800,3,1,65,0,0,0,0,0,0,0,0,1
1800,3,1,70,1,0,0,0,0,0,0,0,0
1050,5,2,115,0,0,0,0,0,0,0,0,1
2350,2,2,165,1,0,0,0,0,0,0,0,0
1500,3,3,125,1,0,0,0,0,0,0,0,0
1550,4,2,108,0,0,0,0,0,0,0,0,0
1950,5,2,142,0,0,0,0,0,0,0,0,0
900,4,1,65,0,1,0,0,0,0,0,0,0
2700,2,2,110,0,0,0,0,0,0,0,0,0
950,3,1,89,0,0,0,0,0,0,0,1,0
825,2,1,34,0,1,0,0,0,0,0,0,0
750,1,1,38,0,0,1,0,0,0,0,0,0
940,2,1,69,0,1,0,0,0,0,0,0,0
2000,4,2,146,1,0,0,0,0,0,0,0,0
1400,2,2,90,0,1,0,0,0,0,0,0,0
750,1,1,29,0,1,0,0,0,0,0,0,0
1100,4,2,133,0,0,0,1,0,0,0,0,0
1000,3,1,72,0,1,0,0,0,0,0,0,0
1450,3,2,110,0,1,0,0,0,0,0,0,0
1500,1,1,60,1,0,0,0,0,0,0,0,0
935,2,2,68,0,0,0,0,0,0,1,0,0
713,4,1,59,0,0,0,0,0,0,0,0,1
1400,4,2,133,0,0,0,0,0,0,0,0,0
1275,2,1,65,1,0,0,0,0,0,0,0,0
900,1,1,29,0,0,0,0,1,0,0,0,0
1170,2,1,60,0,0,1,0,0,0,0,0,0
1300,4,2,100,0,0,0,0,0,0,0,0,0
1550,2,2,119,0,0,0,0,0,0,0,0,0
980,3,1,82,0,0,1,0,0,0,0,0,0
1100,1,1,77,0,1,0,0,0,0,0,0,0
1000,1,1,40,0,1,0,0,0,0,0,0,0
1100,3,1,70,0,1,0,0,0,0,0,0,0
2350,2,2,165,1,0,0,0,0,0,0,0,0
1150,2,1,85,0,1,0,0,0,0,0,0,0
1325,2,2,69,0,1,0,0,0,0,0,0,0
700,1,1,45,0,0,0,1,0,0,0,0,0
1200,1,1,50,1,0,0,0,0,0,0,0,0
2400,3,2,115,0,1,0,0,0,0,0,0,0
900,3,1,70,0,1,0,0,0,0,0,0,0
2200,5,2,177,1,0,0,0,0,0,0,0,0
1200,3,2,103,0,0,1,0,0,0,0,0,0
980,3,1,65,1,0,0,0,0,0,0,0,0
1600,4,2,120,0,0,0,0,1,0,0,0,0
1000,3,2,108,0,1,0,0,0,0,0,0,0
875,2,1,65,0,0,0,0,0,0,0,0,1
700,1,1,35,0,1,0,0,0,0,0,0,0
920,2,1,62,1,0,0,0,0,0,0,0,0
1900,4,2,200,0,0,0,0,1,0,0,0,0
1325,4,2,80,1,0,0,0,0,0,0,0,0
1030,3,1,90,1,0,0,0,0,0,0,0,0
1300,3,1,71,0,0,0,0,0,0,0,0,0
900,1,1,40,0,0,0,0,1,0,0,0,0
1400,2,1,60,0,0,0,0,0,0,0,0,1
840,2,1,76,0,0,1,0,0,0,0,0,0
780,2,1,45,0,0,0,0,0,0,0,0,1
2900,5,4,285,0,0,0,0,0,0,0,0,0
950,2,1,70,0,0,0,0,0,0,0,0,1
3100,4,2,105,1,0,0,0,0,0,0,0,0
1250,2,1,1250,0,0,0,0,0,0,0,0,0
899,2,1,51,0,0,0,0,0,0,0,0,0
5000,5,3,250,1,0,0,0,0,0,0,0,0
890,2,1,63,1,0,0,0,0,0,0,0,0
1750,3,2,92,0,0,0,0,0,0,0,1,0
1100,2,2,100,0,0,0,0,0,0,0,0,0
2500,5,3,151,1,0,0,0,0,0,0,0,0
1507,1,1,66,0,0,0,0,0,0,0,0,0
625,1,1,40,0,0,0,0,0,0,1,0,0
890,2,1,70,0,1,0,0,0,0,0,0,0
580,1,1,25,0,0,0,0,0,0,0,0,0
1750,2,2,120,0,1,0,0,0,0,0,0,0
1550,4,2,123,0,0,1,0,0,0,0,0,0
3460,4,2,135,1,0,0,0,0,0,0,0,0
1000,3,1,74,1,0,0,0,0,0,0,0,0
2600,4,4,205,0,0,0,0,1,0,0,0,0
8400,5,4,724,0,0,0,0,0,0,0,0,0
750,2,1,70,0,0,0,1,0,0,0,0,0
1080,2,1,67,0,1,0,0,0,0,0,0,0
2250,2,2,140,1,0,0,0,0,0,0,0,0
850,3,1,65,0,0,0,1,0,0,0,0,0
1600,2,2,70,0,0,0,0,0,0,0,0,0
825,1,1,50,0,1,0,0,0,0,0,0,0
1500,2,2,80,0,0,0,0,1,0,0,0,0
800,1,1,40,0,1,0,0,0,0,0,0,0
1550,3,2,126,0,0,0,0,0,0,0,0,0
3475,3,3,130,1,0,0,0,0,0,0,0,0
750,1,1,45,0,1,0,0,0,0,0,0,0
1000,2,2,80,1,0,0,0,0,0,0,0,0
850,2,1,67,0,0,0,0,0,0,0,0,0
730,1,1,57,1,0,0,0,0,0,0,0,0
1200,4,2,111,1,0,0,0,0,0,0,0,0
1050,1,1,52,0,1,0,0,0,0,0,0,0
750,2,1,55,0,0,0,0,0,0,0,0,1
890,1,1,45,0,1,0,0,0,0,0,0,0
1250,3,2,120,0,1,0,0,0,0,0,0,0
1150,2,1,80,0,1,0,0,0,0,0,0,0
1000,2,1,55,1,0,0,0,0,0,0,0,0
640,3,1,70,0,0,0,0,0,0,0,0,1
1165,2,1,82,0,0,0,0,0,0,0,0,1
1400,2,2,250,0,0,0,1,0,0,0,0,0
1085,1,1,55,0,0,0,0,0,0,0,0,0
750,1,1,35,0,0,0,0,0,0,0,0,0
600,2,1,39,0,0,0,0,0,0,0,1,0
900,1,1,54,0,0,0,0,0,0,0,0,1
1600,3,2,100,0,0,0,0,0,0,0,1,0
753,3,1,42,0,0,0,0,0,0,0,1,0
695,1,1,41,1,0,0,0,0,0,0,0,0
800,2,1,56,1,0,0,0,0,0,0,0,0
975,4,1,90,0,0,0,0,0,0,1,0,0
850,1,1,40,0,1,0,0,0,0,0,0,0
1150,2,1,65,0,0,0,1,0,0,0,0,0
1300,2,2,60,1,0,0,0,0,0,0,0,0
3300,4,2,200,1,0,0,0,0,0,0,0,0
850,1,1,64,0,0,0,0,0,0,0,0,1
1050,3,2,79,0,1,0,0,0,0,0,0,0
1600,4,2,125,0,1,0,0,0,0,0,0,0
700,2,1,65,0,0,0,0,0,1,0,0,0
2000,2,1,80,1,0,0,0,0,0,0,0,0
1300,4,2,110,0,0,0,0,1,0,0,0,0
990,3,1,65,0,0,1,0,0,0,0,0,0
860,3,1,95,0,0,0,1,0,0,0,0,0
1200,2,2,90,0,0,0,0,0,0,0,0,0
1950,2,2,75,1,0,0,0,0,0,0,0,0
1250,3,1,75,0,0,0,0,0,0,0,1,0
1500,2,2,115,1,0,0,0,0,0,0,0,0
1100,2,1,70,0,0,0,0,0,0,0,1,0
875,2,1,58,1,0,0,0,0,0,0,0,0
1100,1,1,75,0,1,0,0,0,0,0,0,0
1400,2,1,62,0,1,0,0,0,0,0,0,0
1200,2,1,50,0,0,0,0,0,0,0,0,0
880,3,1,56,0,0,0,1,0,0,0,0,0
1150,2,1,65,0,0,1,0,0,0,0,0,0
1100,4,2,73,0,0,0,0,1,0,0,0,0
1800,3,2,118,0,0,0,0,0,0,0,1,0
1200,2,1,75,0,0,0,1,0,0,0,0,0
950,3,1,57,0,1,0,0,0,0,0,0,0
1150,4,2,106,0,0,1,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
900,2,1,52,1,0,0,0,0,0,0,0,0
1600,2,2,80,0,0,1,0,0,0,0,0,0
895,1,1,50,0,0,0,0,0,0,0,0,0
950,2,1,43,0,1,0,0,0,0,0,0,0
1300,1,1,40,0,1,0,0,0,0,0,0,0
720,1,1,45,0,1,0,0,0,0,0,0,0
950,2,1,70,1,0,0,0,0,0,0,0,0
1200,1,1,75,0,0,1,0,0,0,0,0,0
900,2,1,70,0,0,0,0,0,0,1,0,0
4500,4,2,140,0,0,0,0,0,0,0,1,0
900,3,1,82,0,0,0,0,1,0,0,0,0
850,2,1,70,1,0,0,0,0,0,0,0,0
1000,3,1,64,0,0,0,0,0,0,0,0,1
875,2,1,65,0,0,0,0,0,0,0,0,1
2800,4,3,129,0,1,0,0,0,0,0,0,0
1500,2,1,65,0,0,0,0,0,0,0,1,0
975,3,1,85,0,0,0,0,0,0,0,0,1
690,1,1,35,0,1,0,0,0,0,0,0,0
1090,3,1,70,0,0,0,0,0,0,0,0,0
5000,4,3,351,1,0,0,0,0,0,0,0,0
875,3,2,85,0,0,0,0,0,0,1,0,0
1700,3,2,115,1,0,0,0,0,0,0,0,0
3500,3,2,160,0,0,0,0,0,0,0,1,0
1008,2,1,49,1,0,0,0,0,0,0,0,0
980,4,2,99,0,0,0,0,0,0,0,1,0
995,2,1,64,0,0,0,0,0,0,0,0,0
1200,3,2,143,1,0,0,0,0,0,0,0,0
800,1,1,75,0,1,0,0,0,0,0,0,0
1600,2,1,60,1,0,0,0,0,0,0,0,0
1352,2,1,86,1,0,0,0,0,0,0,0,0
1050,3,1,75,0,0,0,0,0,0,0,1,0
950,3,1,76,0,0,0,0,0,0,0,1,0
1850,3,3,158,0,0,0,0,0,0,0,0,0
850,4,1,82,0,0,0,1,0,0,0,0,0
1450,3,2,95,1,0,0,0,0,0,0,0,0
890,3,1,73,0,0,0,0,0,0,0,0,1
990,2,1,85,1,0,0,0,0,0,0,0,0
590,1,1,35,0,1,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
2500,3,2,146,0,0,0,0,0,0,0,1,0
1600,3,1,85,0,0,1,0,0,0,0,0,0
3200,4,3,190,0,0,0,0,0,0,0,0,0
2500,3,2,100,1,0,0,0,0,0,0,0,0
3000,5,3,233,0,0,0,0,1,0,0,0,0
950,2,2,45,0,0,1,0,0,0,0,0,0
1050,3,1,90,0,0,0,0,0,0,0,0,1
1038,3,1,85,1,0,0,0,0,0,0,0,0
1300,1,1,50,0,0,0,0,0,0,0,0,0
850,1,1,40,0,0,0,0,0,0,0,0,0
1200,4,1,96,1,0,0,0,0,0,0,0,0
1800,3,2,170,1,0,0,0,0,0,0,0,0
1000,2,1,66,0,0,0,0,0,0,0,1,0
2000,2,1,60,0,0,0,0,0,0,0,0,1
850,1,1,60,0,1,0,0,0,0,0,0,0
1800,1,1,60,0,1,0,0,0,0,0,0,0
1200,3,2,106,1,0,0,0,0,0,0,0,0
1150,2,1,70,0,1,0,0,0,0,0,0,0
1100,1,1,55,0,1,0,0,0,0,0,0,0
1250,2,1,75,0,1,0,0,0,0,0,0,0
1300,1,1,65,0,0,0,0,0,0,0,0,1
5000,3,4,350,0,0,0,0,1,0,0,0,0
1200,4,2,100,0,0,0,1,0,0,0,0,0
1250,2,1,73,0,0,0,0,0,0,0,1,0
1180,4,1,80,1,0,0,0,0,0,0,0,0
2500,3,2,85,1,0,0,0,0,0,0,0,0
750,1,1,50,0,0,0,0,1,0,0,0,0
1100,2,1,68,0,1,0,0,0,0,0,0,0
970,2,1,65,1,0,0,0,0,0,0,0,0
850,1,1,43,0,1,0,0,0,0,0,0,0
900,2,1,57,0,1,0,0,0,0,0,0,0
800,1,1,55,0,0,0,0,0,0,0,0,0
895,2,1,80,0,0,0,0,1,0,0,0,0
865,1,1,55,0,1,0,0,0,0,0,0,0
1100,2,2,80,1,0,0,0,0,0,0,0,0
700,1,1,35,0,0,0,0,0,0,0,0,0
750,1,1,50,0,1,0,0,0,0,0,0,0
1325,2,1,60,0,0,1,0,0,0,0,0,0
750,2,1,62,0,0,0,0,0,0,0,0,1
1500,1,1,43,0,1,0,0,0,0,0,0,0
1250,2,1,67,0,1,0,0,0,0,0,0,0
950,3,1,77,1,0,0,0,0,0,0,0,0
1000,2,1,50,1,0,0,0,0,0,0,0,0
995,1,1,50,1,0,0,0,0,0,0,0,0
1150,1,1,54,0,1,0,0,0,0,0,0,0
1400,2,2,70,1,0,0,0,0,0,0,0,0
1180,2,1,67,0,0,0,0,0,0,0,1,0
950,1,1,52,0,0,0,0,0,0,0,0,0
650,2,1,50,0,0,0,1,0,0,0,0,0
750,3,1,85,0,0,1,0,0,0,0,0,0
1400,4,2,105,0,0,0,0,0,0,0,1,0
950,3,1,62,0,0,0,0,0,0,0,1,0
4500,3,2,110,0,0,0,0,0,0,0,1,0
920,1,1,50,0,0,0,0,0,0,0,0,0
1500,5,3,125,0,0,0,0,0,0,0,1,0
750,3,1,65,0,1,0,0,0,0,0,0,0
1150,1,1,82,0,1,0,0,0,0,0,0,0
1600,2,2,95,1,0,0,0,0,0,0,0,0
750,2,1,67,0,0,1,0,0,0,0,0,0
800,2,1,65,0,0,0,0,0,0,0,0,1
1300,2,1,41,0,0,1,0,0,0,0,0,0
2000,3,2,120,1,0,0,0,0,0,0,0,0
1080,2,2,81,1,0,0,0,0,0,0,0,0
950,2,1,51,0,0,0,0,0,0,0,1,0
1100,3,2,60,0,1,0,0,0,0,0,0,0
2000,3,2,106,0,0,0,0,0,0,0,0,0
850,4,1,75,1,0,0,0,0,0,0,0,0
1025,2,1,75,1,0,0,0,0,0,0,0,0
1200,2,1,75,1,0,0,0,0,0,0,0,0
1400,2,2,65,0,1,0,0,0,0,0,0,0
1150,3,2,95,0,0,0,0,1,0,0,0,0
1500,3,2,100,1,0,0,0,0,0,0,0,0
1050,3,2,108,1,0,0,0,0,0,0,0,0
2950,2,2,117,1,0,0,0,0,0,0,0,0
990,2,1,78,0,0,1,0,0,0,0,0,0
1000,1,1,45,0,0,0,0,0,0,0,0,0
1300,3,2,101,0,0,0,0,0,0,0,1,0
800,2,1,58,1,0,0,0,0,0,0,0,0
4800,5,2,430,0,0,1,0,0,0,0,0,0
1700,3,2,95,0,1,0,0,0,0,0,0,0
890,2,2,76,0,1,0,0,0,0,0,0,0
1300,3,1,95,0,0,0,0,0,0,0,0,1
2300,3,2,85,1,0,0,0,0,0,0,0,0
950,1,1,54,0,0,0,0,0,0,0,0,0
1000,2,1,65,0,1,0,0,0,0,0,0,0
1400,1,1,70,0,1,0,0,0,0,0,0,0
1200,2,2,88,0,1,0,0,0,0,0,0,0
1050,3,2,106,0,0,0,0,0,0,0,1,0
1100,4,1,104,1,0,0,0,0,0,0,0,0
1950,2,2,91,0,1,0,0,0,0,0,0,0
775,2,1,50,1,0,0,0,0,0,0,0,0
1900,2,1,76,1,0,0,0,0,0,0,0,0
1300,1,1,80,0,0,0,0,0,0,0,1,0
980,3,1,70,1,0,0,0,0,0,0,0,0
1400,3,1,68,0,0,1,0,0,0,0,0,0
1200,3,1,75,0,0,0,1,0,0,0,0,0
2495,4,2,133,1,0,0,0,0,0,0,0,0
1575,2,2,90,0,1,0,0,0,0,0,0,0
2200,1,1,80,0,0,0,0,0,0,0,0,0
2300,3,2,166,1,0,0,0,0,0,0,0,0
900,3,1,80,0,0,0,0,0,0,1,0,0
1150,1,1,53,1,0,0,0,0,0,0,0,0
1100,3,1,90,1,0,0,0,0,0,0,0,0
1100,3,1,67,0,1,0,0,0,0,0,0,0
725,1,1,36,1,0,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1800,2,1,100,0,0,0,0,0,0,0,0,0
1250,3,2,108,0,0,1,0,0,0,0,0,0
1780,3,2,115,1,0,0,0,0,0,0,0,0
2015,5,3,140,0,0,0,0,1,0,0,0,0
1250,2,1,79,0,1,0,0,0,0,0,0,0
1900,2,1,76,1,0,0,0,0,0,0,0,0
2500,4,3,105,0,0,0,0,0,0,0,1,0
1250,1,1,60,0,0,0,0,0,0,0,0,0
1200,1,1,50,1,0,0,0,0,0,0,0,0
1500,3,1,62,0,0,1,0,0,0,0,0,0
1050,3,1,68,1,0,0,0,0,0,0,0,0
1152,3,1,80,0,0,0,0,1,0,0,0,0
1225,2,2,70,1,0,0,0,0,0,0,0,0
2600,3,3,160,1,0,0,0,0,0,0,0,0
870,2,1,52,1,0,0,0,0,0,0,0,0
1600,2,1,60,0,0,1,0,0,0,0,0,0
890,3,1,65,0,0,1,0,0,0,0,0,0
1290,2,2,59,1,0,0,0,0,0,0,0,0
890,3,1,75,0,1,0,0,0,0,0,0,0
1800,2,2,74,1,0,0,0,0,0,0,0,0
2000,1,1,45,0,0,0,0,0,0,0,0,0
900,2,1,60,0,0,0,0,0,0,0,0,1
1070,3,1,85,0,1,0,0,0,0,0,0,0
2200,4,3,140,0,0,0,0,0,0,0,0,0
2300,3,2,169,1,0,0,0,0,0,0,0,0
1090,3,2,80,1,0,0,0,0,0,0,0,0
1000,3,1,70,0,0,0,0,1,0,0,0,0
1650,4,3,115,0,0,0,0,0,0,0,0,0
1050,3,1,65,0,0,0,0,0,0,0,0,1
7500,2,2,238,0,0,0,1,0,0,0,0,0
825,2,1,45,0,0,0,1,0,0,0,0,0
1300,3,2,109,0,0,0,0,1,0,0,0,0
1200,2,2,120,0,0,0,0,0,0,0,0,0
1035,3,1,65,0,1,0,0,0,0,0,0,0
1015,2,1,80,0,0,0,0,1,0,0,0,0
3500,4,3,214,0,0,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1450,4,2,103,0,0,0,0,1,0,0,0,0
1100,1,1,75,0,1,0,0,0,0,0,0,0
2200,3,3,141,1,0,0,0,0,0,0,0,0
2000,2,1,100,1,0,0,0,0,0,0,0,0
1300,2,1,110,0,1,0,0,0,0,0,0,0
800,3,1,83,0,0,0,0,0,0,0,1,0
850,2,1,65,1,0,0,0,0,0,0,0,0
1500,3,2,75,0,0,0,0,0,0,0,0,0
1200,1,1,60,0,1,0,0,0,0,0,0,0
600,1,1,51,0,0,0,0,0,0,0,0,1
925,2,1,58,0,0,0,0,0,0,0,0,0
900,3,1,75,0,0,1,0,0,0,0,0,0
5389,5,5,286,0,0,0,0,0,0,0,0,0
2250,3,2,125,0,0,0,0,0,0,0,0,0
2750,5,3,250,1,0,0,0,0,0,0,0,0
1600,2,2,125,0,0,0,0,0,0,0,0,0
1400,3,2,107,0,0,0,0,1,0,0,0,0
1000,2,2,70,0,1,0,0,0,0,0,0,0
850,1,1,50,0,1,0,0,0,0,0,0,0
1600,2,1,60,1,0,0,0,0,0,0,0,0
2200,4,2,140,0,0,0,0,0,0,0,0,0
900,4,1,73,0,1,0,0,0,0,0,0,0
1200,2,1,75,0,1,0,0,0,0,0,0,0
1200,3,2,95,0,0,0,0,1,0,0,0,0
1050,3,2,90,1,0,0,0,0,0,0,0,0
800,2,1,75,1,0,0,0,0,0,0,0,0
990,1,1,52,0,0,0,0,0,0,0,0,1
1550,4,2,108,0,0,0,0,0,0,0,0,0
1200,3,2,81,0,0,0,0,0,0,0,0,1
980,2,1,84,0,0,0,0,0,0,0,0,1
3600,4,4,185,0,0,0,0,1,0,0,0,0
1700,3,1,110,0,1,0,0,0,0,0,0,0
925,4,1,109,1,0,0,0,0,0,0,0,0
2100,2,2,70,1,0,0,0,0,0,0,0,0
1665,1,1,61,1,0,0,0,0,0,0,0,0
840,3,1,72,0,0,0,1,0,0,0,0,0
1200,3,2,100,1,0,0,0,0,0,0,0,0
1800,2,2,50,0,1,0,0,0,0,0,0,0
800,1,1,50,1,0,0,0,0,0,0,0,0
1100,4,2,120,0,0,0,0,0,0,0,0,0
800,2,1,65,0,0,0,1,0,0,0,0,0
1200,4,1,82,0,0,1,0,0,0,0,0,0
745,1,1,31,0,1,0,0,0,0,0,0,0
1050,2,1,80,0,1,0,0,0,0,0,0,0
1780,3,2,105,0,0,0,0,0,0,0,0,0
1100,2,2,70,0,0,0,0,0,0,1,0,0
875,1,1,60,0,1,0,0,0,0,0,0,0
1000,1,1,65,1,0,0,0,0,0,0,0,0
1130,3,1,88,0,0,0,0,0,0,0,0,0
2000,1,3,130,0,0,0,0,1,0,0,0,0
